index,name,type1,type2,ability1,ability2,hidden_ability,height,weight,hp,attack,defense,sp_atk,sp_def,speed,total_stats,legendary,mythical,generation,VGCusage2022,VGCusage2023,VGCusage2024
928,smoliv,grass,normal,early-bird,None,harvest,0,6,41,35,45,58,51,30,260,False,False,generation-ix,NoUsage,0.0,0.0
929,dolliv,grass,normal,early-bird,None,harvest,0,11,52,53,60,78,78,33,354,False,False,generation-ix,NoUsage,0.0,0.0
930,arboliva,grass,normal,seed-sower,None,harvest,1,48,78,69,90,125,109,39,510,False,False,generation-ix,NoUsage,0.28651,0.02878
931,squawkabilly-green-plumage,normal,flying,intimidate,hustle,guts,0,2,82,96,51,45,51,92,417,False,False,generation-ix,NoUsage,NoUsage,NoUsage
931,squawkabilly-blue-plumage,normal,flying,intimidate,hustle,guts,0,2,82,96,51,45,51,92,417,False,False,generation-ix,NoUsage,NoUsage,NoUsage
931,squawkabilly-yellow-plumage,normal,flying,intimidate,hustle,sheer-force,0,2,82,96,51,45,51,92,417,False,False,generation-ix,NoUsage,NoUsage,NoUsage
931,squawkabilly,normal,flying,intimidate,hustle,sheer-force,0,2,82,96,51,45,51,92,417,False,False,generation-ix,NoUsage,0.05076,0.00686
932,nacli,rock,None,purifying-salt,sturdy,clear-body,0,16,55,55,75,35,35,25,280,False,False,generation-ix,NoUsage,0.0,0.0
933,naclstack,rock,None,purifying-salt,sturdy,clear-body,0,105,60,60,100,35,65,35,355,False,False,generation-ix,NoUsage,0.0,0.0
934,garganacl,rock,None,purifying-salt,sturdy,clear-body,2,240,100,100,130,45,90,35,500,False,False,generation-ix,NoUsage,14.18784,0.37378
935,charcadet,fire,None,flash-fire,None,flame-body,0,10,40,50,40,50,40,35,255,False,False,generation-ix,NoUsage,0.0,0.0
936,armarouge,fire,psychic,flash-fire,None,weak-armor,1,85,85,60,100,125,80,75,525,False,False,generation-ix,NoUsage,17.40954,1.51837
937,ceruledge,fire,ghost,flash-fire,None,weak-armor,1,62,75,125,80,60,100,85,525,False,False,generation-ix,NoUsage,2.39073,0.09082
938,tadbulb,electric,None,own-tempo,static,damp,0,0,61,31,41,59,35,45,272,False,False,generation-ix,NoUsage,0.0,0.0
939,bellibolt,electric,None,electromorphosis,static,damp,1,113,109,64,91,103,83,45,495,False,False,generation-ix,NoUsage,0.49754,0.02813
940,wattrel,electric,flying,wind-power,volt-absorb,competitive,0,3,40,40,35,55,40,70,280,False,False,generation-ix,NoUsage,0.0,0.0
941,kilowattrel,electric,flying,wind-power,volt-absorb,competitive,1,38,70,70,60,105,60,125,490,False,False,generation-ix,NoUsage,0.75108,0.04445
942,maschiff,dark,None,intimidate,run-away,stakeout,0,16,60,78,60,40,51,51,340,False,False,generation-ix,NoUsage,0.0,0.0
943,mabosstiff,dark,None,intimidate,guard-dog,stakeout,1,61,80,120,90,60,70,85,505,False,False,generation-ix,NoUsage,0.00471,8e-05
944,shroodle,poison,normal,unburden,pickpocket,prankster,0,0,40,65,35,40,35,75,290,False,False,generation-ix,NoUsage,0.0,0.0
945,grafaiai,poison,normal,unburden,poison-touch,prankster,0,27,63,95,65,80,72,110,485,False,False,generation-ix,NoUsage,0.08563,0.02028
946,bramblin,grass,ghost,wind-rider,None,infiltrator,0,0,40,65,30,45,35,60,275,False,False,generation-ix,NoUsage,0.0,0.0
947,brambleghast,grass,ghost,wind-rider,None,infiltrator,1,6,55,115,70,80,70,90,480,False,False,generation-ix,NoUsage,0.03142,0.08574
948,toedscool,ground,grass,mycelium-might,None,mycelium-might,0,33,40,40,35,50,100,70,335,False,False,generation-ix,NoUsage,8e-05,0.00016
949,toedscruel,ground,grass,mycelium-might,None,mycelium-might,1,58,80,70,65,80,120,100,515,False,False,generation-ix,NoUsage,0.26261,0.0115
950,klawf,rock,None,anger-shell,shell-armor,regenerator,1,79,70,100,115,35,55,75,450,False,False,generation-ix,NoUsage,0.00087,2e-05
951,capsakid,grass,None,chlorophyll,insomnia,klutz,0,3,50,62,40,62,40,50,304,False,False,generation-ix,NoUsage,0.0,0.0
952,scovillain,grass,fire,chlorophyll,insomnia,moody,0,15,65,108,65,108,65,75,486,False,False,generation-ix,NoUsage,0.2182,0.01557
953,rellor,bug,None,compound-eyes,None,shed-skin,0,1,41,50,60,31,58,30,270,False,False,generation-ix,NoUsage,0.0,0.0
954,rabsca,bug,psychic,synchronize,None,telepathy,0,3,75,50,85,115,100,45,470,False,False,generation-ix,NoUsage,0.15032,0.03631
955,flittle,psychic,None,anticipation,frisk,speed-boost,0,1,30,35,30,55,30,75,255,False,False,generation-ix,NoUsage,0.0,0.0
956,espathra,psychic,None,opportunist,frisk,speed-boost,1,90,95,60,60,101,60,105,481,False,False,generation-ix,NoUsage,2.31616,0.11137
957,tinkatink,fairy,steel,mold-breaker,own-tempo,pickpocket,0,8,50,45,45,35,64,58,297,False,False,generation-ix,NoUsage,0.0,0.0
958,tinkatuff,fairy,steel,mold-breaker,own-tempo,pickpocket,0,59,65,55,55,45,82,78,380,False,False,generation-ix,NoUsage,0.0,0.0
959,tinkaton,fairy,steel,mold-breaker,own-tempo,pickpocket,0,112,85,75,77,70,105,94,506,False,False,generation-ix,NoUsage,0.88283,0.75995
960,wiglett,water,None,gooey,rattled,sand-veil,1,1,10,55,25,35,25,95,245,False,False,generation-ix,NoUsage,0.0,0.0
961,wugtrio,water,None,gooey,rattled,sand-veil,1,5,35,100,50,50,70,120,425,False,False,generation-ix,NoUsage,0.00257,0.00134
962,bombirdier,flying,dark,big-pecks,keen-eye,rocky-payload,1,42,70,103,85,60,85,82,485,False,False,generation-ix,NoUsage,0.01862,0.00145
963,finizen,water,None,water-veil,None,water-veil,1,60,70,45,40,45,40,75,315,False,False,generation-ix,NoUsage,0.0,0.0
964,palafin-zero,water,None,zero-to-hero,None,zero-to-hero,1,60,100,70,72,53,62,100,457,False,False,generation-ix,NoUsage,NoUsage,NoUsage
964,palafin,water,None,zero-to-hero,None,zero-to-hero,1,97,100,160,97,106,87,100,650,False,False,generation-ix,NoUsage,5.58393,0.2011
965,varoom,steel,poison,overcoat,None,slow-start,1,35,45,70,63,30,45,47,300,False,False,generation-ix,NoUsage,0.0,0.0
966,revavroom,steel,poison,overcoat,None,filter,1,120,80,119,90,54,67,90,500,False,False,generation-ix,NoUsage,0.03304,0.00318
967,cyclizar,dragon,normal,shed-skin,None,regenerator,1,63,70,95,65,85,65,121,501,False,False,generation-ix,NoUsage,0.16547,0.00631
968,orthworm,steel,None,earth-eater,None,sand-veil,2,310,70,85,145,60,55,65,480,False,False,generation-ix,NoUsage,0.42344,0.33401
969,glimmet,rock,poison,toxic-debris,None,corrosion,0,8,48,35,42,105,60,60,350,False,False,generation-ix,NoUsage,0.0,0.0
970,glimmora,rock,poison,toxic-debris,None,corrosion,1,45,83,55,90,130,81,86,525,False,False,generation-ix,NoUsage,4.9265,10.145
971,greavard,ghost,None,pickup,None,fluffy,0,35,50,61,60,30,55,34,290,False,False,generation-ix,NoUsage,0.0,0.0
972,houndstone,ghost,None,sand-rush,None,fluffy,2,15,72,101,100,50,97,68,488,False,False,generation-ix,NoUsage,0.24959,0.05901
973,flamigo,flying,fighting,scrappy,tangled-feet,costar,1,37,82,115,74,75,64,90,500,False,False,generation-ix,NoUsage,0.18744,0.79832
974,cetoddle,ice,None,thick-fat,snow-cloak,sheer-force,1,45,108,68,45,30,40,43,334,False,False,generation-ix,NoUsage,0.0,0.0
975,cetitan,ice,None,thick-fat,slush-rush,sheer-force,4,700,170,113,65,45,55,73,521,False,False,generation-ix,NoUsage,0.30966,0.01949
976,veluza,water,psychic,mold-breaker,None,sharpness,2,90,90,102,73,78,65,70,478,False,False,generation-ix,NoUsage,0.0017,0.00275
977,dondozo,water,None,unaware,oblivious,water-veil,12,220,150,100,115,65,65,35,530,False,False,generation-ix,NoUsage,20.03772,9.41108
978,tatsugiri-curly,dragon,water,commander,None,storm-drain,0,8,68,50,60,120,95,82,475,False,False,generation-ix,NoUsage,20.08095,8.95051
978,tatsugiri-droopy,dragon,water,commander,None,storm-drain,0,8,68,50,60,120,95,82,475,False,False,generation-ix,NoUsage,NoUsage,NoUsage
978,tatsugiri-stretchy,dragon,water,commander,None,storm-drain,0,8,68,50,60,120,95,82,475,False,False,generation-ix,NoUsage,NoUsage,NoUsage
979,annihilape,fighting,ghost,vital-spirit,inner-focus,defiant,1,56,110,115,80,50,90,90,535,False,False,generation-ix,NoUsage,8.87721,2.36712
980,clodsire,poison,ground,poison-point,water-absorb,unaware,1,223,130,75,60,45,100,20,430,False,False,generation-ix,NoUsage,0.1807,0.04868
981,farigiraf,normal,psychic,cud-chew,armor-tail,sap-sipper,3,160,120,90,70,110,70,60,520,False,False,generation-ix,NoUsage,5.38049,16.52409
982,dudunsparce-two-segment,normal,None,serene-grace,run-away,rattled,3,39,125,100,80,85,75,55,520,False,False,generation-ix,NoUsage,NoUsage,NoUsage
982,dudunsparce,normal,None,serene-grace,run-away,rattled,4,47,125,100,80,85,75,55,520,False,False,generation-ix,NoUsage,0.06809,0.03704
983,kingambit,dark,steel,defiant,supreme-overlord,pressure,2,120,100,135,120,60,85,50,550,False,False,generation-ix,NoUsage,16.70045,6.41698
984,great-tusk,ground,fighting,protosynthesis,None,None ,2,320,115,131,131,53,53,87,570,False,False,generation-ix,NoUsage,14.98693,0.12689
985,scream-tail,fairy,psychic,protosynthesis,None,None ,1,8,115,65,99,65,115,111,570,False,False,generation-ix,NoUsage,4.08466,0.96318
986,brute-bonnet,grass,dark,protosynthesis,None,None ,1,21,111,127,99,79,99,55,570,False,False,generation-ix,NoUsage,16.4189,0.22432
987,flutter-mane,ghost,fairy,protosynthesis,None,None ,1,4,55,55,55,135,135,135,570,False,False,generation-ix,NoUsage,48.26432,59.4371
988,slither-wing,bug,fighting,protosynthesis,None,None ,3,92,85,135,79,85,105,81,570,False,False,generation-ix,NoUsage,0.69744,0.03125
989,sandy-shocks,electric,ground,protosynthesis,None,None ,2,60,85,81,97,121,85,101,570,False,False,generation-ix,NoUsage,6.73651,0.108
990,iron-treads,ground,steel,quark-drive,None,None ,0,240,90,112,120,72,70,106,570,False,False,generation-ix,NoUsage,0.78566,0.04898
991,iron-bundle,ice,water,quark-drive,None,None ,0,11,56,80,114,124,60,136,570,False,False,generation-ix,NoUsage,35.91122,1.95625
992,iron-hands,fighting,electric,quark-drive,None,None ,1,380,154,140,108,50,68,50,570,False,False,generation-ix,NoUsage,40.0502,7.43518
993,iron-jugulis,dark,flying,quark-drive,None,None ,1,111,94,80,86,122,80,108,570,False,False,generation-ix,NoUsage,1.43599,0.17188
994,iron-moth,fire,poison,quark-drive,None,None ,1,36,80,70,60,140,110,110,570,False,False,generation-ix,NoUsage,7.25799,0.10848
995,iron-thorns,rock,electric,quark-drive,None,None ,1,303,100,134,110,70,84,72,570,False,False,generation-ix,NoUsage,0.77294,0.01672
996,frigibax,dragon,ice,thermal-exchange,None,ice-body,0,17,65,75,45,35,45,55,320,False,False,generation-ix,NoUsage,0.0,0.0
997,arctibax,dragon,ice,thermal-exchange,None,ice-body,0,30,90,95,66,45,65,62,423,False,False,generation-ix,NoUsage,0.0,0.0
998,baxcalibur,dragon,ice,thermal-exchange,None,ice-body,2,210,115,145,92,75,86,87,600,False,False,generation-ix,NoUsage,5.99188,1.1033
999,gimmighoul,ghost,None,rattled,None,None ,0,5,45,30,70,75,70,10,300,False,False,generation-ix,NoUsage,0.0,0.0
999,gimmighoul-roaming,ghost,None,run-away,None,run-away,0,1,45,30,25,75,45,80,300,False,False,generation-ix,NoUsage,0.0,0.0
1000,gholdengo,steel,ghost,good-as-gold,None,None ,1,30,87,60,95,133,91,84,550,False,False,generation-ix,NoUsage,27.27998,8.18848
1001,wo-chien,dark,grass,tablets-of-ruin,None,None ,1,74,85,85,100,95,135,70,570,True,False,generation-ix,NoUsage,16.97695,0.2387
1002,chien-pao,dark,ice,sword-of-ruin,None,None ,1,152,80,120,80,90,65,135,570,True,False,generation-ix,NoUsage,31.75851,23.64677
1003,ting-lu,dark,ground,vessel-of-ruin,None,None ,2,699,155,110,125,55,80,45,570,True,False,generation-ix,NoUsage,34.01782,2.70101
1004,chi-yu,dark,fire,beads-of-ruin,None,None ,0,4,55,80,80,135,120,100,570,True,False,generation-ix,NoUsage,37.43244,11.29759
1005,roaring-moon,dragon,dark,protosynthesis,None,None ,2,380,105,139,71,55,101,119,590,False,False,generation-ix,NoUsage,19.51311,3.09517
1006,iron-valiant,fairy,fighting,quark-drive,None,None ,1,35,74,130,90,120,60,116,590,False,False,generation-ix,NoUsage,1.41107,0.31759
1007,koraidon,fighting,dragon,orichalcum-pulse,None,None ,2,303,100,135,115,85,100,135,670,True,False,generation-ix,NoUsage,NoUsage,5.16294
1007,koraidon-limited-build,fighting,dragon,orichalcum-pulse,None,orichalcum-pulse,3,303,100,135,115,85,100,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1007,koraidon-sprinting-build,fighting,dragon,orichalcum-pulse,None,orichalcum-pulse,3,303,100,135,115,85,100,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1007,koraidon-swimming-build,fighting,dragon,orichalcum-pulse,None,orichalcum-pulse,3,303,100,135,115,85,100,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1007,koraidon-gliding-build,fighting,dragon,orichalcum-pulse,None,orichalcum-pulse,3,303,100,135,115,85,100,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1008,miraidon,electric,dragon,hadron-engine,None,None ,3,240,100,85,100,135,115,135,670,True,False,generation-ix,NoUsage,NoUsage,6.69576
1008,miraidon-low-power-mode,electric,dragon,hadron-engine,None,hadron-engine,2,240,100,85,100,135,115,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1008,miraidon-drive-mode,electric,dragon,hadron-engine,None,hadron-engine,2,240,100,85,100,135,115,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1008,miraidon-aquatic-mode,electric,dragon,hadron-engine,None,hadron-engine,2,240,100,85,100,135,115,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1008,miraidon-glide-mode,electric,dragon,hadron-engine,None,hadron-engine,2,240,100,85,100,135,115,135,670,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1009,walking-wake,water,dragon,protosynthesis,None,None ,3,280,99,83,91,125,83,109,590,False,False,generation-ix,NoUsage,NoUsage,3.13596
1010,iron-leaves,grass,psychic,quark-drive,None,None ,1,125,90,130,88,70,108,104,590,False,False,generation-ix,NoUsage,NoUsage,0.13521
1011,dipplin,grass,dragon,supersweet-syrup,gluttony,sticky-hold,0,9,80,80,110,95,80,40,485,False,False,generation-ix,NoUsage,0.34774,0.01063
1012,poltchageist,grass,ghost,hospitality,None,heatproof,0,1,40,45,45,74,54,50,308,False,False,generation-ix,NoUsage,0.00688,0.0
1013,sinistcha,grass,ghost,hospitality,None,heatproof,0,2,71,60,106,121,80,70,508,False,False,generation-ix,NoUsage,14.13466,1.52983
1014,okidogi,poison,fighting,toxic-chain,None,guard-dog,1,92,88,128,115,58,86,80,555,True,False,generation-ix,NoUsage,3.8378,0.89916
1015,munkidori,poison,psychic,toxic-chain,None,frisk,1,12,88,75,66,130,90,106,555,True,False,generation-ix,NoUsage,1.18178,0.05182
1016,fezandipiti,poison,fairy,toxic-chain,None,technician,1,30,88,91,82,70,125,99,555,True,False,generation-ix,NoUsage,1.98453,0.25786
1017,ogerpon-teal,grass,None,defiant,None,None ,1,39,80,120,84,60,96,110,550,True,False,generation-ix,NoUsage,4.49847,3.3219
1017,ogerpon-wellspring,grass,water,water-absorb,None,None ,1,39,80,120,84,60,96,110,550,True,False,generation-ix,NoUsage,18.28429,35.07103
1017,ogerpon-hearthflame,grass,fire,mold-breaker,None,None ,1,39,80,120,84,60,96,110,550,True,False,generation-ix,NoUsage,0.00143,9.1193
1017,ogerpon-cornerstone,grass,rock,sturdy,None,None ,1,39,80,120,84,60,96,110,550,True,False,generation-ix,NoUsage,3.1175,2.64764
1018,archaludon,steel,dragon,stamina,sturdy,stalwart,2,60,90,105,130,125,65,85,600,False,False,generation-ix,NoUsage,NoUsage,7.53966
1019,hydrapple,grass,dragon,supersweet-syrup,regenerator,sticky-hold,1,93,106,80,110,120,80,44,540,False,False,generation-ix,NoUsage,NoUsage,0.3487
1020,gouging-fire,fire,dragon,protosynthesis,None,None ,3,590,105,115,121,65,93,91,590,False,False,generation-ix,NoUsage,NoUsage,5.59335
1021,raging-bolt,electric,dragon,protosynthesis,None,None ,5,480,125,73,91,137,89,75,590,False,False,generation-ix,NoUsage,NoUsage,26.14914
1022,iron-boulder,rock,psychic,quark-drive,None,None ,1,162,90,120,80,68,108,124,590,False,False,generation-ix,NoUsage,NoUsage,0.76113
1023,iron-crown,steel,psychic,quark-drive,None,None ,1,156,90,72,100,122,108,98,590,False,False,generation-ix,NoUsage,NoUsage,7.84895
1024,terapagos,normal,None,tera-shift,None,None ,0,6,90,65,85,65,85,60,450,True,False,generation-ix,NoUsage,NoUsage,11.39173
1024,terapagos-terastal,normal,None,tera-shell,None,None ,0,16,95,95,110,105,110,85,600,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1024,terapagos-stellar,normal,None,teraform-zero,None,None ,1,77,160,105,110,130,110,85,700,True,False,generation-ix,NoUsage,NoUsage,NoUsage
1025,pecharunt,poison,ghost,poison-puppeteer,None,None ,0,0,88,88,160,88,88,88,600,False,True,generation-ix,NoUsage,NoUsage,NoUsage
